relationship_id,look_id,look_name,source_sku,target_sku,relationship_type,source_page,evidence,confidence,review_required,review_reason
rel_0594,look_009,Aspire,K-12927IN-CP,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0595,look_009,Aspire,K-12927IN-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0596,look_009,Aspire,K-73199IN-CP,K-23971IN-4FP-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0597,look_009,Aspire,K-73199IN-CP,K-23973IN-AA-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0598,look_009,Aspire,K-73199IN-CP,K-26351IN-P-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0599,look_009,Aspire,K-73199IN-CP,K-75823IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0600,look_009,Aspire,K-73199IN-CP,K-32485IN-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0601,look_009,Aspire,K-73199IN-CP,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0602,look_009,Aspire,K-73199IN-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0603,look_009,Aspire,K-23971IN-4FP-CP,K-23973IN-AA-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0604,look_009,Aspire,K-23971IN-4FP-CP,K-26351IN-P-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0605,look_009,Aspire,K-23971IN-4FP-CP,K-75823IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0606,look_009,Aspire,K-23971IN-4FP-CP,K-32485IN-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0607,look_009,Aspire,K-23971IN-4FP-CP,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0608,look_009,Aspire,K-23971IN-4FP-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0609,look_009,Aspire,K-23973IN-AA-CP,K-26351IN-P-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0610,look_009,Aspire,K-23973IN-AA-CP,K-75823IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0611,look_009,Aspire,K-23973IN-AA-CP,K-32485IN-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0612,look_009,Aspire,K-23973IN-AA-CP,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0613,look_009,Aspire,K-23973IN-AA-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0614,look_009,Aspire,K-26351IN-P-NA,K-75823IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0615,look_009,Aspire,K-26351IN-P-NA,K-32485IN-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0616,look_009,Aspire,K-26351IN-P-NA,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0617,look_009,Aspire,K-26351IN-P-NA,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0618,look_009,Aspire,K-75823IN-CP,K-32485IN-NA,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0619,look_009,Aspire,K-75823IN-CP,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0620,look_009,Aspire,K-75823IN-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0621,look_009,Aspire,K-32485IN-NA,K-882IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0622,look_009,Aspire,K-32485IN-NA,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0623,look_009,Aspire,K-882IN-CP,K-16346IN-CP,design_co_occurrence,31,"Both products appear in the same ""Aspire"" look on page 31.",high,false,
rel_0624,look_010,Aspire,K-22534IN-4ND-CP,K-2214IN-0,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0625,look_010,Aspire,K-22534IN-4ND-CP,K-28475IN-M-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0626,look_010,Aspire,K-22534IN-4ND-CP,K-20217IN-S-0,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0627,look_010,Aspire,K-22534IN-4ND-CP,K-12927IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0628,look_010,Aspire,K-22534IN-4ND-CP,K-73198IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0629,look_010,Aspire,K-22534IN-4ND-CP,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0630,look_010,Aspire,K-22534IN-4ND-CP,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0631,look_010,Aspire,K-22534IN-4ND-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0632,look_010,Aspire,K-22534IN-4ND-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0633,look_010,Aspire,K-22534IN-4ND-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0634,look_010,Aspire,K-22534IN-4ND-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0635,look_010,Aspire,K-22534IN-4ND-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0636,look_010,Aspire,K-2214IN-0,K-28475IN-M-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0637,look_010,Aspire,K-2214IN-0,K-20217IN-S-0,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0638,look_010,Aspire,K-2214IN-0,K-12927IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0639,look_010,Aspire,K-2214IN-0,K-73198IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0640,look_010,Aspire,K-2214IN-0,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0641,look_010,Aspire,K-2214IN-0,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0642,look_010,Aspire,K-2214IN-0,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0643,look_010,Aspire,K-2214IN-0,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0644,look_010,Aspire,K-2214IN-0,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0645,look_010,Aspire,K-2214IN-0,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0646,look_010,Aspire,K-2214IN-0,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0647,look_010,Aspire,K-28475IN-M-CP,K-20217IN-S-0,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0648,look_010,Aspire,K-28475IN-M-CP,K-12927IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0649,look_010,Aspire,K-28475IN-M-CP,K-73198IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0650,look_010,Aspire,K-28475IN-M-CP,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0651,look_010,Aspire,K-28475IN-M-CP,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0652,look_010,Aspire,K-28475IN-M-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0653,look_010,Aspire,K-28475IN-M-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0654,look_010,Aspire,K-28475IN-M-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0655,look_010,Aspire,K-28475IN-M-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0656,look_010,Aspire,K-28475IN-M-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0657,look_010,Aspire,K-20217IN-S-0,K-12927IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0658,look_010,Aspire,K-20217IN-S-0,K-73198IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0659,look_010,Aspire,K-20217IN-S-0,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0660,look_010,Aspire,K-20217IN-S-0,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0661,look_010,Aspire,K-20217IN-S-0,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0662,look_010,Aspire,K-20217IN-S-0,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0663,look_010,Aspire,K-20217IN-S-0,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0664,look_010,Aspire,K-20217IN-S-0,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0665,look_010,Aspire,K-20217IN-S-0,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0666,look_010,Aspire,K-12927IN-CP,K-73198IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0667,look_010,Aspire,K-12927IN-CP,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0668,look_010,Aspire,K-12927IN-CP,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0669,look_010,Aspire,K-12927IN-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0670,look_010,Aspire,K-12927IN-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0671,look_010,Aspire,K-12927IN-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0672,look_010,Aspire,K-12927IN-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0673,look_010,Aspire,K-12927IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0674,look_010,Aspire,K-73198IN-CP,K-22541IN-4FP-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0675,look_010,Aspire,K-73198IN-CP,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0676,look_010,Aspire,K-73198IN-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0677,look_010,Aspire,K-73198IN-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0678,look_010,Aspire,K-73198IN-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0679,look_010,Aspire,K-73198IN-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0680,look_010,Aspire,K-73198IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0681,look_010,Aspire,K-22541IN-4FP-CP,K-22543IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0682,look_010,Aspire,K-22541IN-4FP-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0683,look_010,Aspire,K-22541IN-4FP-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0684,look_010,Aspire,K-22541IN-4FP-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0685,look_010,Aspire,K-22541IN-4FP-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0686,look_010,Aspire,K-22541IN-4FP-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0687,look_010,Aspire,K-22543IN-CP,K-26351IN-P-NA,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0688,look_010,Aspire,K-22543IN-CP,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0689,look_010,Aspire,K-22543IN-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0690,look_010,Aspire,K-22543IN-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0691,look_010,Aspire,K-22543IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0692,look_010,Aspire,K-26351IN-P-NA,K-7314IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0693,look_010,Aspire,K-26351IN-P-NA,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0694,look_010,Aspire,K-26351IN-P-NA,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0695,look_010,Aspire,K-26351IN-P-NA,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0696,look_010,Aspire,K-7314IN-CP,K-45432IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0697,look_010,Aspire,K-7314IN-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0698,look_010,Aspire,K-7314IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0699,look_010,Aspire,K-45432IN-CP,K-882IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0700,look_010,Aspire,K-45432IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0701,look_010,Aspire,K-882IN-CP,K-16346IN-CP,design_co_occurrence,33,"Both products appear in the same ""Aspire"" look on page 33.",high,false,
rel_0702,look_011,Desire,K-27479IN-4ND-CP,K-75374IN-1-0,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0703,look_011,Desire,K-27479IN-4ND-CP,K-28475IN-M-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0704,look_011,Desire,K-27479IN-4ND-CP,K-29174IN-S-0,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0705,look_011,Desire,K-27479IN-4ND-CP,K-12925IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0706,look_011,Desire,K-27479IN-4ND-CP,K-72425IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0707,look_011,Desire,K-27479IN-4ND-CP,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0708,look_011,Desire,K-27479IN-4ND-CP,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0709,look_011,Desire,K-27479IN-4ND-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0710,look_011,Desire,K-27479IN-4ND-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0711,look_011,Desire,K-27479IN-4ND-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0712,look_011,Desire,K-27479IN-4ND-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0713,look_011,Desire,K-75374IN-1-0,K-28475IN-M-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0714,look_011,Desire,K-75374IN-1-0,K-29174IN-S-0,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0715,look_011,Desire,K-75374IN-1-0,K-12925IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0716,look_011,Desire,K-75374IN-1-0,K-72425IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0717,look_011,Desire,K-75374IN-1-0,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0718,look_011,Desire,K-75374IN-1-0,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0719,look_011,Desire,K-75374IN-1-0,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0720,look_011,Desire,K-75374IN-1-0,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0721,look_011,Desire,K-75374IN-1-0,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0722,look_011,Desire,K-75374IN-1-0,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0723,look_011,Desire,K-28475IN-M-CP,K-29174IN-S-0,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0724,look_011,Desire,K-28475IN-M-CP,K-12925IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0725,look_011,Desire,K-28475IN-M-CP,K-72425IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0726,look_011,Desire,K-28475IN-M-CP,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0727,look_011,Desire,K-28475IN-M-CP,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0728,look_011,Desire,K-28475IN-M-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0729,look_011,Desire,K-28475IN-M-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0730,look_011,Desire,K-28475IN-M-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0731,look_011,Desire,K-28475IN-M-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0732,look_011,Desire,K-29174IN-S-0,K-12925IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0733,look_011,Desire,K-29174IN-S-0,K-72425IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0734,look_011,Desire,K-29174IN-S-0,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0735,look_011,Desire,K-29174IN-S-0,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0736,look_011,Desire,K-29174IN-S-0,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0737,look_011,Desire,K-29174IN-S-0,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0738,look_011,Desire,K-29174IN-S-0,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0739,look_011,Desire,K-29174IN-S-0,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0740,look_011,Desire,K-12925IN-CP,K-72425IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0741,look_011,Desire,K-12925IN-CP,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0742,look_011,Desire,K-12925IN-CP,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0743,look_011,Desire,K-12925IN-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0744,look_011,Desire,K-12925IN-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0745,look_011,Desire,K-12925IN-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0746,look_011,Desire,K-12925IN-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0747,look_011,Desire,K-72425IN-CP,K-27497IN-4FP-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0748,look_011,Desire,K-72425IN-CP,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0749,look_011,Desire,K-72425IN-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0750,look_011,Desire,K-72425IN-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0751,look_011,Desire,K-72425IN-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0752,look_011,Desire,K-72425IN-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0753,look_011,Desire,K-27497IN-4FP-CP,K-27492IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0754,look_011,Desire,K-27497IN-4FP-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0755,look_011,Desire,K-27497IN-4FP-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0756,look_011,Desire,K-27497IN-4FP-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0757,look_011,Desire,K-27497IN-4FP-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0758,look_011,Desire,K-27492IN-CP,K-26351IN-M-NA,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0759,look_011,Desire,K-27492IN-CP,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0760,look_011,Desire,K-27492IN-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0761,look_011,Desire,K-27492IN-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0762,look_011,Desire,K-26351IN-M-NA,K-75823IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0763,look_011,Desire,K-26351IN-M-NA,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0764,look_011,Desire,K-26351IN-M-NA,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0765,look_011,Desire,K-75823IN-CP,K-45432IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0766,look_011,Desire,K-75823IN-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0767,look_011,Desire,K-45432IN-CP,K-75201IN-CP,design_co_occurrence,37,"Both products appear in the same ""Desire"" look on page 37.",high,false,
rel_0768,look_012,Desire,K-33063IN-4ND-CP,K-2200IN-0,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0769,look_012,Desire,K-33063IN-4ND-CP,K-28476IN-M-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0770,look_012,Desire,K-33063IN-4ND-CP,K-30438IN-0,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0771,look_012,Desire,K-33063IN-4ND-CP,K-12925IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0772,look_012,Desire,K-33063IN-4ND-CP,K-75924IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0773,look_012,Desire,K-33063IN-4ND-CP,K-33118IN-4FP-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0774,look_012,Desire,K-33063IN-4ND-CP,K-33074IN-CP,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
rel_0775,look_012,Desire,K-33063IN-4ND-CP,K-26351IN-M-NA,design_co_occurrence,39,"Both products appear in the same ""Desire"" look on page 39.",high,false,
